,OPEN,CLOSE,HIGH,LOW,ADJCLOSE,DATE,VOLUME,RSI_10,RSI_25,EMA_10,EMA_25,EMA_50,PGO_10,PGO_25,VIA_15,VIB_15,VIA_30,VIB_30,BOP,NAT_30,ETP_10,ETP_25,MAD_10,MAD_25,SIN_25,SIN_50,LIN_10,LIN_90,PREDICTION,TARGET_DIFF,TARGET_PCNT,TARGET_HI,TARGET_LO
1002,15.30067,15.81467,15.93267,15.21467,15.81467,2014-06-23,116866500,77.34328,63.05634,14.8638,14.26452,13.98758,2.3445,2.98429,0.17053,0.15676,0.20375,0.161,0.71588,3.37792,3.40155,4.78451,0.81565,0.60547,0.99352,0.99007,15.59391,13.44328,0,-0.43133,0.6891,16.12533,15.442
1003,15.93133,15.5,16.12533,15.442,15.5,2014-06-24,121138500,68.81927,60.33182,14.97947,14.35955,14.04689,1.3026,2.2923,0.19706,0.16753,0.22171,0.18698,-0.63122,3.50857,3.41367,4.79863,0.70751,0.66278,0.99279,0.99515,15.69396,13.47272,0,0.256,0.78452,15.83667,15.34933
1004,15.53667,15.79267,15.83667,15.34933,15.79267,2014-06-25,87024000,72.00746,61.92566,15.12733,14.46979,14.11535,1.43766,2.61076,0.21142,0.18339,0.21965,0.20722,0.5253,3.42047,3.42408,4.81466,0.56865,0.72285,0.97095,0.98978,15.81303,13.51116,0,-0.10466,0.90063,16.02667,15.614
1005,15.81133,15.70667,16.02667,15.614,15.70667,2014-06-26,76821000,69.68124,61.17332,15.23266,14.56494,14.17776,0.85499,2.30793,0.20477,0.19871,0.20436,0.21514,-0.25362,3.38682,3.43103,4.82651,0.39766,0.76874,0.98238,0.98351,15.80694,13.5519,0,0.29133,0.76316,16.0,15.63333
1006,15.646,15.93733,16.0,15.63333,15.93733,2014-06-27,84525000,72.34379,62.44794,15.36078,14.67051,14.24676,0.88253,2.55915,0.19917,0.20477,0.19423,0.21066,0.79453,3.2709,3.43528,4.83616,0.26993,0.82186,0.9914,0.98632,15.803,13.58662,0,0.034,0.96572,16.29933,15.93333
1007,15.97,16.004,16.29933,15.93333,16.004,2014-06-30,72429000,73.10239,62.81547,15.47773,14.77308,14.31567,0.81836,2.53675,0.21297,0.20538,0.19514,0.20199,0.0929,3.19467,3.42488,4.84427,0.26773,0.86906,0.99535,0.99475,15.88783,13.64542,0,-0.18267,0.84151,16.22933,15.91333
1008,16.164,15.98133,16.22933,15.91333,15.98133,2014-07-01,65041500,72.35258,62.59846,15.5693,14.86602,14.38099,0.6783,2.38173,0.23085,0.20998,0.19252,0.19594,-0.57807,3.12037,3.4101,4.84902,0.28293,0.91225,0.98743,0.9983,15.98512,13.70127,0,-0.74867,0.56254,16.15533,15.138
1009,16.044,15.29533,16.15533,15.138,15.29533,2014-07-02,120411000,53.79898,56.45114,15.51948,14.89905,14.41685,-0.69714,1.0996,0.2235,0.21838,0.17255,0.19035,-0.73592,3.47909,3.39277,4.84808,0.26445,0.91341,0.47893,0.90709,15.81963,13.73773,0,-0.136,0.87184,15.46,14.93333
1010,15.41933,15.28333,15.46,14.93333,15.28333,2014-07-03,77500500,53.53217,56.35031,15.47655,14.92861,14.45083,-0.73438,0.99285,0.18197,0.21727,0.13678,0.17701,-0.25823,3.47951,3.37649,4.84665,0.25277,0.90597,-0.45453,0.23271,15.65008,13.81656,0,-0.32267,0.73828,15.31867,14.69333
1011,15.16667,14.844,15.31867,14.69333,14.844,2014-07-07,88405500,44.54547,52.75657,15.36154,14.9221,14.46625,-1.48314,0.15289,0.12899,0.19513,0.09811,0.15155,-0.51599,3.62315,3.35573,4.84264,0.30821,0.86846,-0.91945,-0.67061,15.3646,13.88456,0,0.028,0.96899,14.73067,14.28467
1012,14.57667,14.60467,14.73067,14.28467,14.60467,2014-07-08,117543000,40.43659,50.91401,15.22393,14.89768,14.47168,-1.697,-0.33598,0.06925,0.15245,0.06547,0.11797,0.06278,3.69203,3.32995,4.83828,0.39048,0.82247,-0.97416,-0.9247,15.09691,13.94306,0,0.11934,0.88119,14.948,14.614
1013,14.75133,14.87067,14.948,14.614,14.87067,2014-07-09,61731000,46.52763,52.82167,15.1597,14.8956,14.48732,-1.07051,0.0477,-0.00037,0.09635,0.04257,0.08442,0.35731,3.541,3.3147,4.83582,0.4524,0.76665,-0.98655,-0.98572,14.91598,14.00353,0,0.152,0.85106,14.81467,14.40267
1014,14.47867,14.63067,14.81467,14.40267,14.63067,2014-07-10,72958500,42.20125,50.96029,15.06351,14.87522,14.49294,-1.30963,-0.45084,-0.06485,0.03365,0.03166,0.05764,0.36893,3.57326,3.29704,4.83146,0.47323,0.71826,-0.96947,-0.99715,14.73096,14.06295,0,-0.16533,0.84222,14.77333,14.50667
1015,14.70733,14.542,14.77333,14.50667,14.542,2014-07-11,49534500,40.64961,50.27843,14.96869,14.84959,14.49487,-1.26998,-0.66417,-0.09262,-0.02564,0.0296,0.04059,-0.62,3.48142,3.28337,4.82422,0.50093,0.68472,-0.99147,-0.99092,14.55797,14.12617,0,0.44733,0.66298,15.25267,14.36333
1016,14.666,15.11333,15.25267,14.36333,15.11333,2014-07-14,108048000,53.01695,54.37576,14.99499,14.86988,14.51912,-0.00693,0.26606,-0.07823,-0.06559,0.03546,0.03343,0.50299,3.51334,3.27784,4.82068,0.41925,0.6413,-0.82733,-0.96534,14.63135,14.21258,0,-0.47666,0.65552,15.17667,14.54
1017,15.11533,14.63867,15.17667,14.54,14.63867,2014-07-15,85777500,44.46402,50.75609,14.9302,14.85209,14.52381,-0.65173,-0.65024,-0.07697,-0.08059,0.04393,0.03429,-0.74868,3.67383,3.26849,4.8144,0.35034,0.5979,-0.58594,-0.87519,14.61049,14.28023,0,-0.31067,0.74065,14.98667,14.45467
1018,14.788,14.47733,14.98667,14.45467,14.47733,2014-07-16,60667500,41.9105,49.58734,14.84786,14.82327,14.52199,-0.66858,-1.01111,-0.10211,-0.08419,0.04426,0.03878,-0.58397,3.71219,3.25988,4.80793,0.25133,0.55352,-0.59355,-0.8954,14.5976,14.3329,0,-0.05067,0.94458,14.70333,14.24
1019,14.41067,14.36,14.70333,14.24,14.36,2014-07-17,69741000,40.05193,48.7372,14.75916,14.78763,14.51563,-0.71214,-1.27582,-0.13804,-0.09574,0.03472,0.04109,-0.10936,3.70923,3.25935,4.79875,0.23309,0.52088,-0.80246,-0.9493,14.52292,14.37137,0,0.27133,0.76094,14.74733,14.39533
1020,14.39667,14.668,14.74733,14.39533,14.668,2014-07-18,63805500,46.91792,51.0328,14.74259,14.77843,14.52161,-0.01316,-0.80428,-0.16106,-0.11972,0.02299,0.03748,0.77082,3.56743,3.26385,4.79253,0.16064,0.47174,-0.96781,-0.97702,14.57591,14.41785,0,0.21934,0.79851,14.88067,14.448
1021,14.48333,14.70267,14.88067,14.448,14.70267,2014-07-21,57333000,47.66757,51.28857,14.73533,14.7726,14.52871,0.07991,-0.81209,-0.15785,-0.14302,0.02376,0.03057,0.50695,3.51926,3.27386,4.78517,0.14229,0.4335,-0.64537,-0.93865,14.60653,14.47665,0,-0.174,0.83624,14.88667,14.60733
1022,14.81267,14.63867,14.88667,14.60733,14.63867,2014-07-22,40950000,46.32568,50.77855,14.71775,14.7623,14.53302,-0.04936,-0.90716,-0.15614,-0.15533,0.03272,0.02682,-0.6229,3.42972,3.28457,4.76729,0.13957,0.44653,-0.13273,-0.73243,14.5926,14.52839,0,0.16534,0.84187,14.98333,14.62867
1023,14.66733,14.83267,14.98333,14.62867,14.83267,2014-07-23,46249500,50.97404,52.27701,14.73865,14.76771,14.54477,0.33815,-0.5138,-0.15275,-0.15696,0.04413,0.03001,0.46619,3.32074,3.2937,4.74832,0.13501,0.44561,0.86817,0.0107,14.66914,14.57959,0,0.01934,0.97879,15.00667,14.72
1024,14.88333,14.90267,15.00667,14.72,14.90267,2014-07-24,48682500,52.61913,52.81689,14.76847,14.77809,14.55881,0.43047,-0.37112,-0.13349,-0.15152,0.0524,0.03831,0.06746,3.21602,3.30499,4.7337,0.16019,0.45253,0.87674,0.78839,14.73566,14.6385,0,0.05667,0.94014,15.13133,14.78333
1025,14.848,14.90467,15.13133,14.78333,14.90467,2014-07-25,46306500,52.66955,52.83277,14.79323,14.78783,14.57237,0.36927,-0.34904,-0.08705,-0.13594,0.0572,0.04716,0.16284,3.15876,3.31555,4.71977,0.17157,0.45598,0.98681,0.94041,14.77939,14.70667,0,0.038,0.95939,15.46667,14.76
1026,14.95,14.988,15.46667,14.76,14.988,2014-07-28,97714500,54.89171,53.51186,14.82865,14.80323,14.58867,0.56903,-0.17285,-0.02695,-0.10346,0.05945,0.0538,0.05377,3.24273,3.31911,4.70666,0.15653,0.4492,0.99957,0.99278,14.90816,14.7732,0,-0.10666,0.89472,15.22,14.99067
1027,15.10733,15.00067,15.22,14.99067,15.00067,2014-07-29,50736000,55.24668,53.61763,14.85992,14.81842,14.60483,0.52839,-0.08964,0.01561,-0.05765,0.04582,0.05525,-0.46509,3.13074,3.32663,4.69067,0.1782,0.41398,0.99886,0.99979,14.98264,14.83947,0,0.46666,0.65545,15.30667,14.736
1028,14.79467,15.26133,15.30667,14.736,15.26133,2014-07-30,73917000,62.06972,55.77393,14.93291,14.85249,14.63057,0.9157,0.41569,0.04053,-0.01154,0.01775,0.04758,0.81774,3.11998,3.3366,4.68064,0.18688,0.40176,0.98719,0.99841,15.09608,14.9088,0,-0.39733,0.69767,15.42667,14.76667
1029,15.284,14.88667,15.42667,14.76667,14.88667,2014-07-31,116236500,49.91592,52.14436,14.9245,14.85512,14.64062,0.01694,-0.21861,0.04603,0.02189,-0.01412,0.02874,-0.60202,3.27818,3.34155,4.66626,0.13448,0.36468,0.94512,0.99747,15.05162,14.94954,0,0.47866,0.65388,15.83333,15.06667
1030,15.07267,15.55133,15.83333,15.06667,15.55133,2014-08-01,178437000,63.86348,57.2816,15.03847,14.90867,14.67633,1.20427,1.04296,0.04717,0.03931,-0.02606,0.0045,0.62434,3.32835,3.34887,4.65921,0.18672,0.35654,0.94533,0.99762,15.21924,15.01908,0,0.276,0.7726,16.03333,15.55133
1031,15.62533,15.90133,16.03333,15.55133,15.90133,2014-08-04,89395500,68.92656,59.65713,15.19535,14.98503,14.72437,1.6559,1.70591,0.05423,0.04686,-0.01379,-0.01273,0.57261,3.24064,3.35827,4.65399,0.29072,0.3547,0.83365,0.94001,15.45583,15.09234,0,0.068,0.93313,16.19933,15.71267
1032,15.83133,15.89933,16.19933,15.71267,15.89933,2014-08-05,80829000,68.86529,59.63739,15.32335,15.05536,14.77045,1.3821,1.71221,0.07566,0.05408,-0.00287,-0.01612,0.13973,3.22943,3.36694,4.64903,0.35237,0.34934,0.94644,0.93586,15.63245,15.15623,0,0.66866,0.58835,16.76133,15.90533
1033,15.92667,16.59533,16.76133,15.90533,16.59533,2014-08-06,138739500,76.82855,63.96035,15.55462,15.17382,14.84201,2.37982,2.97578,0.13144,0.07307,0.01025,-0.00819,0.78114,3.22948,3.37903,4.65047,0.47816,0.38198,0.98645,0.97502,15.98393,15.25577,0,0.15133,0.86856,17.11267,16.608
1034,16.67467,16.826,17.11267,16.608,16.826,2014-08-07,112183500,78.82312,65.24542,15.78578,15.30091,14.91981,2.41882,3.29295,0.20331,0.11196,0.02603,0.0045,0.29986,3.17808,3.39086,4.65952,0.57923,0.46525,0.97929,0.98187,16.33707,15.35786,0,-0.202,0.83264,16.784,16.43333
1035,16.744,16.542,16.784,16.43333,16.542,2014-08-08,76351500,70.51914,62.39223,15.92327,15.39638,14.98343,1.53835,2.66414,0.25662,0.16696,0.04222,0.01865,-0.57604,3.17723,3.39789,4.66636,0.6076,0.53484,0.99,0.99493,16.52626,15.45785,0,0.256,0.79968,17.58267,17.0
1036,17.032,17.288,17.58267,17.0,17.288,2014-08-11,121519500,77.45207,66.41128,16.17141,15.54189,15.0738,2.47702,3.87433,0.26415,0.21924,0.04945,0.0327,0.43936,3.23235,3.40935,4.68245,0.67011,0.64513,0.98866,0.99931,16.87411,15.60748,0,0.12534,0.8918,17.35333,16.972
1037,17.20533,17.33067,17.35333,16.972,17.33067,2014-08-12,95734500,77.78411,66.6238,16.38218,15.67949,15.16231,2.09358,3.74392,0.25316,0.24967,0.04616,0.04259,0.32869,3.15832,3.41882,4.70031,0.7082,0.74089,0.99761,0.99964,17.13849,15.75056,0,-0.11333,0.90239,17.70933,17.30733
1038,17.46733,17.354,17.70933,17.30733,17.354,2014-08-13,103989000,77.98109,66.74364,16.55888,15.80829,15.24826,1.73997,3.59923,0.24829,0.25659,0.04684,0.04671,-0.28192,3.10004,3.42386,4.71558,0.68624,0.83096,0.99211,0.99936,17.34557,15.87414,0,-0.074,0.93414,17.53333,17.1
1039,17.49933,17.42533,17.53333,17.1,17.42533,2014-08-14,61899000,78.62493,67.11963,16.71641,15.93268,15.33363,1.40179,3.52356,0.24471,0.25196,0.05758,0.04884,-0.17077,3.0486,3.43211,4.73286,0.57347,0.90088,0.97818,0.99391,17.43466,15.99175,0,0.03533,0.96727,17.47267,17.23333
1040,17.432,17.46733,17.47267,17.23333,17.46733,2014-08-15,58018500,79.02616,67.34607,16.85294,16.05073,15.41731,1.13569,3.38886,0.23254,0.24528,0.07808,0.05551,0.14761,2.93346,3.43152,4.75047,0.51013,0.96055,0.97654,0.98544,17.51689,16.11996,0,-0.22067,0.82679,17.81733,17.31667
1041,17.55,17.32933,17.81733,17.31667,17.32933,2014-08-18,87738000,73.95788,65.79523,16.93956,16.14909,15.49229,0.61355,2.96849,0.21625,0.2365,0.10104,0.06987,-0.44076,2.95245,3.42513,4.76175,0.43205,1.01592,0.93276,0.97058,17.52435,16.24211,0,-0.14067,0.88041,17.28867,16.77467
1042,17.258,17.11733,17.28867,16.77467,17.11733,2014-08-19,80022000,66.66042,63.45684,16.97188,16.22357,15.55602,-0.01945,2.38668,0.20214,0.22407,0.11488,0.08845,-0.27368,3.00523,3.41669,4.77492,0.28589,1.03005,0.65413,0.90647,17.4093,16.33487,0,0.06933,0.93633,17.24933,16.86667
1043,16.978,17.04733,17.24933,16.86667,17.04733,2014-08-20,45418500,64.33162,62.6905,16.9856,16.28693,15.6145,-0.24134,2.06559,0.18072,0.20834,0.11521,0.10419,0.18118,2.96771,3.40101,4.78843,0.23165,1.02732,-0.21729,0.63646,17.31501,16.42152,0,-0.14533,0.87591,17.25333,16.884
1044,17.10133,16.956,17.25333,16.884,16.956,2014-08-21,43734000,61.2306,61.67819,16.98022,16.3384,15.66711,-0.44752,1.70202,0.16271,0.19078,0.10773,0.11149,-0.3935,2.93173,3.38393,4.80162,0.21605,1.00789,-0.91301,-0.29919,17.20573,16.49362,0,0.14934,0.87209,17.13,16.84067
1045,16.96933,17.11867,17.13,16.84067,17.11867,2014-08-22,42501000,64.60697,62.7929,17.00539,16.39842,15.72403,-0.24716,1.83146,0.15213,0.17352,0.1012,0.11033,0.51616,2.82556,3.37323,4.81297,0.14685,0.9909,-0.98437,-0.92015,17.10039,16.56404,0,0.29066,0.78034,17.57867,17.21267
1046,17.21267,17.50333,17.57867,17.21267,17.50333,2014-08-25,64771500,71.19747,65.28053,17.09592,16.48341,15.79381,0.47924,2.35849,0.14603,0.1594,0.09979,0.10548,0.79415,2.75473,3.36085,4.82637,0.16408,0.97333,-0.54806,-0.92882,17.18195,16.65543,0,-0.216,0.83068,17.7,17.444
1047,17.66533,17.44933,17.7,17.444,17.44933,2014-08-26,57270000,69.18789,64.64846,17.16018,16.55771,15.85873,0.35373,2.05131,0.13588,0.14915,0.10482,0.10242,-0.84375,2.67963,3.35004,4.83888,0.17357,0.93302,0.32438,-0.40447,17.24436,16.74006,0,-0.01667,0.98441,17.616,17.35267
1048,17.56667,17.55,17.616,17.35267,17.55,2014-08-27,44776500,70.88985,65.30089,17.23106,16.63404,15.92505,0.53219,2.04815,0.102,0.13632,0.11746,0.10465,-0.0633,2.58918,3.34229,4.84941,0.18925,0.88756,0.96111,0.58113,17.33413,16.83494,0,0.13134,0.88863,17.632,17.44267
1049,17.45933,17.59067,17.632,17.44267,17.59067,2014-08-28,42673500,71.59416,65.56831,17.29644,16.70763,15.99037,0.59981,1.93331,0.05481,0.11277,0.13481,0.11319,0.69371,2.48597,3.33693,4.85872,0.20248,0.83383,0.99865,0.95377,17.43693,16.94918,0,0.06667,0.94162,18.13333,17.834
1050,17.91333,17.98,18.13333,17.834,17.98,2014-08-29,96706500,77.40816,68.02553,17.42072,16.80551,16.0684,1.35472,2.4662,0.01693,0.07774,0.15035,0.12662,0.22273,2.46995,3.33686,4.86983,0.25047,0.78715,0.97842,0.98306,17.65157,17.06274,0,0.57466,0.65725,18.99267,18.28667
1051,18.36667,18.94133,18.99267,18.28667,18.94133,2014-09-02,147786000,85.53232,72.98441,17.6972,16.9698,16.18106,3.08844,4.04691,0.02145,0.04449,0.15941,0.1412,0.81397,2.53825,3.34804,4.88587,0.39208,0.75396,0.8816,0.93229,18.10572,17.21448,0,-0.432,0.72701,19.2,18.67333
1052,19.178,18.746,19.2,18.67333,18.746,2014-09-03,101584500,79.10972,70.66483,17.88789,17.10643,16.28165,2.28662,3.378,0.03937,0.02849,0.16146,0.15263,-0.82025,2.5805,3.35913,4.89893,0.52051,0.7054,0.94578,0.93779,18.4064,17.34272,0,0.13533,0.89352,19.428,18.69333
1053,18.934,19.06933,19.428,18.69333,19.06933,2014-09-04,125125500,81.64471,72.1889,18.1027,17.25742,16.39097,2.50529,3.71623,0.03959,0.02969,0.15816,0.15838,0.18421,2.62164,3.37259,4.9108,0.63496,0.6819,0.99865,0.98532,18.7227,17.47906,0,-0.344,0.76668,18.86,18.16733
1054,18.83667,18.49267,18.86,18.16733,18.49267,2014-09-05,167548500,65.8175,65.83455,18.1736,17.35244,16.47339,0.92622,2.29508,0.0221,0.03358,0.14719,0.15764,-0.49663,2.84366,3.37974,4.92032,0.61456,0.61672,0.96557,0.99651,18.77329,17.59847,0,0.29933,0.78771,18.992,18.50133
1055,18.508,18.80733,18.992,18.50133,18.80733,2014-09-08,82524000,69.4125,67.46248,18.28882,17.46436,16.56491,1.20153,2.65278,0.0121,0.02914,0.13406,0.15104,0.61004,2.78698,3.38716,4.92539,0.59833,0.60934,0.8905,0.96878,18.87192,17.72943,0,-0.30067,0.7901,19.03267,18.46667
1056,18.866,18.56533,19.03267,18.46667,18.56533,2014-09-09,68382000,63.68864,64.98196,18.3391,17.54905,16.64336,0.48876,1.96662,0.01572,0.02062,0.12471,0.1409,-0.53122,2.83785,3.38709,4.92499,0.54136,0.61722,0.8612,0.92865,18.87979,17.84622,0,0.10667,0.91296,18.76067,18.244
1057,18.63333,18.74,18.76067,18.244,18.74,2014-09-10,56719500,65.94103,65.92398,18.41199,17.64066,16.72558,0.57158,2.08278,0.02412,0.01698,0.11967,0.13074,0.20646,2.80789,3.38817,4.92497,0.44483,0.63644,0.72757,0.88521,18.88622,17.97169,0,-0.01,0.99124,18.986,18.57533
1058,18.69733,18.68733,18.986,18.57533,18.68733,2014-09-11,56491500,64.59849,65.37161,18.46205,17.72117,16.80251,0.24402,1.81518,0.03691,0.02145,0.11361,0.12274,-0.02435,2.77592,3.3867,4.91843,0.32453,0.65732,0.60934,0.8381,18.836,18.0997,0,-0.08667,0.92836,18.826,18.46667
1059,18.7,18.61333,18.826,18.46667,18.61333,2014-09-12,49869000,62.6086,64.57968,18.48956,17.7898,16.87353,-0.09926,1.53169,0.04467,0.03041,0.10735,0.11644,-0.2412,2.7317,3.38319,4.90954,0.20115,0.66863,-0.43357,0.7106,18.72142,18.20814,0,-1.36733,0.44527,18.29333,16.60867
1060,18.29133,16.924,18.29333,16.60867,16.924,2014-09-15,246831000,35.14664,50.13661,18.20491,17.7232,16.87551,-3.0274,-1.77942,0.01146,0.03312,0.08401,0.1076,-0.81164,3.57474,3.35949,4.89113,0.34013,0.6564,-0.60466,-0.51955,18.12393,18.23205,0,0.37267,0.73251,17.49733,16.828
1061,17.01,17.38267,17.49733,16.828,17.38267,2014-09-16,124501500,42.72547,53.10297,18.05541,17.697,16.89539,-1.81505,-0.89172,-0.0548,0.01573,0.04302,0.08989,0.55678,3.5043,3.33412,4.87093,0.49979,0.65338,-0.84042,-0.77205,17.83284,18.24058,0,-0.06867,0.93853,17.64667,17.3
1062,17.494,17.42533,17.64667,17.3,17.42533,2014-09-17,77665500,43.40891,53.37171,17.94085,17.67611,16.91618,-1.47185,-0.81187,-0.10634,-0.02472,0.0046,0.061,-0.19808,3.39854,3.31428,4.85166,0.61604,0.65035,-0.9823,-0.95312,17.59425,18.25227,0,0.03067,0.97166,17.70667,17.488
1063,17.55733,17.588,17.70667,17.488,17.588,2014-09-18,55389000,46.13228,54.40944,17.8767,17.66933,16.94252,-0.92468,-0.51746,-0.12197,-0.07213,-0.02426,0.02583,0.14026,3.25308,3.2966,4.83419,0.63408,0.64286,-0.94738,-0.9952,17.50212,18.27064,0,0.08867,0.92081,17.42867,17.018
1064,17.19933,17.288,17.42867,17.018,17.288,2014-09-19,102163500,41.99142,52.17859,17.76966,17.64,16.95607,-1.22964,-1.07198,-0.11204,-0.10391,-0.042,-0.00638,0.21592,3.30873,3.2844,4.81501,0.68053,0.64725,-0.95283,-0.9756,17.30867,18.28018,0,-0.33133,0.75481,17.068,16.314
1065,17.0,16.66867,17.068,16.314,16.66867,2014-09-22,123211500,34.82181,47.95072,17.56948,17.56528,16.9448,-1.89812,-2.16875,-0.11476,-0.11485,-0.06191,-0.03164,-0.43943,3.58725,3.26622,4.7922,0.69059,0.67281,-0.96735,-0.98779,17.02811,18.26047,0,0.346,0.73928,16.92,16.33333
1066,16.348,16.694,16.92,16.33333,16.694,2014-09-23,84880500,35.32363,48.12978,17.4103,17.49826,16.93496,-1.52083,-2.0616,-0.1323,-0.11798,-0.07273,-0.0508,0.58977,3.57745,3.25383,4.7716,0.64745,0.69314,-0.9633,-0.99661,16.81339,18.2361,0,0.068,0.93662,16.856,16.46933
1067,16.74133,16.80933,16.856,16.46933,16.80933,2014-09-24,56242500,37.74837,48.9625,17.30103,17.44526,16.93004,-1.002,-1.81556,-0.1453,-0.12524,-0.07441,-0.06428,0.17586,3.47209,3.24433,4.75442,0.53635,0.703,-0.98807,-0.99791,16.73489,18.21799,0,-0.37134,0.73117,16.99733,16.40667
1068,16.83467,16.46333,16.99733,16.40667,16.46333,2014-09-25,72513000,33.55496,46.6234,17.14872,17.36973,16.91174,-1.20751,-2.40597,-0.15265,-0.1371,-0.07757,-0.0723,-0.62869,3.54782,3.23504,4.73625,0.4738,0.72168,-0.98384,-0.99619,16.63063,18.1886,0,-0.11,0.90023,16.64867,16.40467
1069,16.55,16.44,16.64867,16.40467,16.44,2014-09-26,56931000,33.278,46.46748,17.01987,17.29821,16.89324,-0.89208,-2.40648,-0.15612,-0.14739,-0.08396,-0.07678,-0.45082,3.41939,3.22963,4.71961,0.36213,0.7382,-0.99987,-0.99654,16.60406,18.15465,0,0.084,0.92081,16.576,16.092
1070,16.26667,16.35067,16.576,16.092,16.35067,2014-09-29,72790500,32.14905,45.85583,16.89819,17.22532,16.87196,-0.95637,-2.51154,-0.16533,-0.1547,-0.0905,-0.08133,0.17355,3.40724,3.24045,4.70207,0.408,0.76277,-0.99473,-0.99759,16.41847,18.12035,0,-0.28266,0.7775,16.51,16.008
1071,16.46133,16.17867,16.51,16.008,16.17867,2014-09-30,63574500,29.97363,44.67635,16.76737,17.14481,16.84477,-1.05561,-2.72874,-0.17812,-0.16228,-0.09353,-0.08667,-0.56307,3.42148,3.24415,4.68156,0.38965,0.80516,-0.99581,-0.99727,16.26832,18.08425,0,-0.13067,0.88119,16.17733,15.71
1072,16.14667,16.016,16.17733,15.71,16.016,2014-10-01,89125500,27.98378,43.57223,16.63076,17.05798,16.81227,-1.10567,-2.92185,-0.18853,-0.17193,-0.09386,-0.09098,-0.27961,3.42204,3.24574,4.66155,0.35993,0.85103,-0.99876,-0.99952,16.12761,18.04281,0,0.08133,0.92478,16.85267,16.35733
1073,16.68,16.76133,16.85267,16.35733,16.76133,2014-10-02,134973000,46.17502,49.52579,16.6545,17.03516,16.81027,0.33912,-1.48622,-0.20059,-0.1832,-0.09406,-0.09322,0.16419,3.38096,3.25354,4.64747,0.27727,0.87953,-0.79779,-0.97612,16.2852,18.03793,0,0.14333,0.87591,17.1,16.73533
1074,16.87067,17.014,17.1,16.73533,17.014,2014-10-03,81094500,50.85135,51.3388,16.71986,17.03353,16.81826,0.83343,-0.97801,-0.20144,-0.19297,-0.09088,-0.09338,0.39304,3.25414,3.26644,4.63598,0.24987,0.89809,0.07531,-0.62674,16.51137,18.04012,0,0.09934,0.91255,17.49933,17.18667
1075,17.27533,17.37467,17.49933,17.18667,17.37467,2014-10-06,115699500,56.80363,53.80598,16.83892,17.05977,16.84008,1.35336,-0.27018,-0.16748,-0.19334,-0.08439,-0.09136,0.31773,3.16122,3.28706,4.6254,0.32047,0.88273,0.8134,0.36455,16.77151,18.05567,0,0.06934,0.93721,17.43067,17.04867
1076,17.23533,17.30467,17.43067,17.04867,17.30467,2014-10-07,67282500,55.35787,53.26005,16.9236,17.07861,16.8583,1.13443,-0.27867,-0.10747,-0.17432,-0.08123,-0.08764,0.18152,3.11165,3.30398,4.60904,0.38153,0.81629,0.98451,0.88244,16.98471,18.06226,0,-0.05467,0.95012,17.52533,16.84267
1077,17.34,17.28533,17.52533,16.84267,17.28533,2014-10-08,75826500,54.92869,53.10498,16.98937,17.09451,16.87505,1.01919,-0.20673,-0.05369,-0.13417,-0.08181,-0.08399,-0.08008,3.16895,3.31681,4.59556,0.42913,0.75271,0.98833,0.9899,17.18176,18.06116,0,-0.34933,0.75019,17.70267,16.96
1078,17.48333,17.134,17.70267,16.96,17.134,2014-10-09,110419500,51.4601,51.87394,17.01567,17.09755,16.8852,0.62453,-0.34218,-0.04231,-0.08868,-0.08608,-0.08276,-0.47037,3.27033,3.32871,4.58042,0.4366,0.67786,0.9418,0.99039,17.26845,18.05129,0,-0.51533,0.65502,16.39267,15.68
1079,16.30933,15.794,16.39267,15.68,15.794,2014-10-10,193324500,31.74032,42.73612,16.79354,16.99728,16.84241,-1.61346,-2.58813,-0.07887,-0.06306,-0.09685,-0.08564,-0.7231,3.91284,3.32398,4.56115,0.5092,0.68106,0.12065,0.79226,16.93377,17.97998,0,-0.932,0.5059,15.93067,14.73333
1080,15.90467,14.97267,15.93067,14.73333,14.97267,2014-10-13,169030500,25.17122,38.41555,16.46248,16.84154,16.76909,-2.68971,-3.7721,-0.13107,-0.07119,-0.12238,-0.09501,-0.77839,4.37712,3.31133,4.53528,0.67456,0.69444,-0.64182,-0.21888,16.37564,17.87596,0,-0.07934,0.9201,15.498,14.86667
1081,15.21667,15.13733,15.498,14.86667,15.13733,2014-10-14,106579500,28.46896,39.68888,16.22154,16.71045,16.7051,-2.17419,-3.19917,-0.1933,-0.10925,-0.16113,-0.11428,-0.12567,4.31926,3.30248,4.5142,0.79952,0.70214,-0.94486,-0.80187,15.90095,17.78,0,0.64666,0.57642,15.39933,14.488
1082,14.66667,15.31333,15.39933,14.488,15.31333,2014-10-15,137209500,32.02666,41.04607,16.05641,16.60298,16.65052,-1.72256,-2.61324,-0.2285,-0.15935,-0.1851,-0.1415,0.70958,4.37811,3.29686,4.49512,0.88384,0.69023,-0.98942,-0.97899,15.49994,17.6866,0,0.442,0.66541,15.328,14.60667
1083,14.648,15.09,15.328,14.60667,15.09,2014-10-16,80989500,29.92799,39.86044,15.8807,16.48659,16.58932,-1.76796,-2.7293,-0.21059,-0.19754,-0.18092,-0.16596,0.61276,4.46466,3.28096,4.4763,0.98053,0.69227,-0.969,-0.99595,15.16315,17.57813,0,-0.39334,0.70356,15.65133,15.10333
